2020-9-27 0:0:46,26.8,99.9
2020-9-27 0:1:46,26.8,99.9
2020-9-27 0:2:46,26.9,99.9
2020-9-27 0:3:47,26.9,99.9
2020-9-27 0:4:46,26.9,99.9
2020-9-27 0:5:46,26.9,99.9
2020-9-27 0:6:46,26.9,99.9
2020-9-27 0:7:46,26.9,99.9
2020-9-27 0:8:47,26.7,99.9
2020-9-27 0:9:47,26.7,99.9
2020-9-27 0:10:46,26.6,99.9
2020-9-27 0:11:46,26.6,99.9
2020-9-27 0:12:46,26.5,99.9
2020-9-27 0:13:46,26.5,99.9
2020-9-27 0:14:46,26.5,99.9
2020-9-27 0:15:47,26.5,99.9
2020-9-27 0:17:47,26.6,99.9
2020-9-27 0:18:47,26.6,99.9
2020-9-27 0:19:47,26.6,99.9
2020-9-27 0:20:47,26.6,99.9
2020-9-27 0:21:47,26.6,99.9
2020-9-27 0:22:47,26.6,99.9
2020-9-27 0:23:47,26.6,99.9
2020-9-27 0:24:47,26.7,99.9
2020-9-27 0:25:47,26.7,99.9
2020-9-27 0:26:47,26.7,99.9
2020-9-27 0:27:47,26.7,99.9
2020-9-27 0:28:47,26.7,99.9
2020-9-27 0:29:47,26.7,99.9
2020-9-27 0:30:47,26.8,99.9
2020-9-27 0:31:47,26.8,99.9
2020-9-27 0:32:47,26.7,99.9
2020-9-27 0:33:48,26.8,99.9
2020-9-27 0:34:47,26.8,99.9
2020-9-27 0:35:47,26.8,99.9
2020-9-27 0:36:47,26.8,99.9
2020-9-27 0:37:47,26.8,99.9
2020-9-27 0:38:47,26.7,99.9
2020-9-27 0:39:47,26.6,99.9
2020-9-27 0:40:48,26.6,99.9
2020-9-27 0:41:48,26.5,99.9
2020-9-27 0:42:49,26.5,99.9
2020-9-27 0:43:48,26.5,99.9
2020-9-27 0:44:48,26.5,99.9
2020-9-27 0:45:48,26.5,99.9
2020-9-27 0:46:48,26.6,99.9
2020-9-27 0:47:48,26.6,99.9
2020-9-27 0:48:48,26.6,99.9
2020-9-27 0:49:48,26.6,99.9
2020-9-27 0:50:48,26.6,99.9
2020-9-27 0:51:48,26.7,99.9
2020-9-27 0:52:48,26.6,99.9
2020-9-27 0:53:48,26.6,99.9
2020-9-27 0:54:48,26.7,99.9
2020-9-27 0:55:48,26.7,99.9
2020-9-27 0:56:48,26.7,99.9
2020-9-27 0:57:48,26.7,99.9
2020-9-27 0:58:49,26.7,99.9
2020-9-27 0:59:48,26.7,99.9
2020-9-27 1:0:48,26.7,99.9
2020-9-27 1:1:49,26.7,99.9
