2020-6-30 0:0:5,26.9,99.9
2020-6-30 0:1:5,27,99.9
2020-6-30 0:2:5,27.1,99.9
2020-6-30 0:3:5,27.1,99.9
2020-6-30 0:4:5,27,99.9
2020-6-30 0:5:5,27,99.9
2020-6-30 0:6:5,26.9,99.9
2020-6-30 0:7:5,26.9,99.9
2020-6-30 0:8:6,27,99.9
2020-6-30 0:9:5,27,99.9
2020-6-30 0:10:5,27.1,99.9
2020-6-30 0:11:5,27.1,99.9
2020-6-30 0:12:5,27.1,99.9
2020-6-30 0:13:5,27,99.9
2020-6-30 0:14:6,26.9,99.9
2020-6-30 0:15:6,26.9,99.9
2020-6-30 0:16:6,26.9,99.9
2020-6-30 0:17:6,27,99.9
2020-6-30 0:18:6,27.1,99.9
2020-6-30 0:19:6,27.1,99.9
2020-6-30 0:20:6,27.1,99.9
2020-6-30 0:21:6,27,99.9
2020-6-30 0:22:6,26.9,99.9
2020-6-30 0:23:6,26.8,99.9
2020-6-30 0:24:6,26.8,99.9
2020-6-30 0:25:6,26.9,99.9
2020-6-30 0:26:6,26.9,99.9
2020-6-30 0:27:6,27,99.9
2020-6-30 0:28:6,27,99.9
2020-6-30 0:29:6,27.1,99.9
2020-6-30 0:30:6,27,99.9
2020-6-30 0:31:6,26.9,99.9
2020-6-30 0:32:6,26.8,99.9
2020-6-30 0:33:6,26.9,99.9
2020-6-30 0:34:6,26.9,99.9
2020-6-30 0:35:6,27,99.9
2020-6-30 0:36:6,27.1,99.9
2020-6-30 0:37:6,27.1,99.9
2020-6-30 0:38:6,27,99.9
2020-6-30 0:39:6,27,99.9
2020-6-30 0:40:6,26.9,99.9
2020-6-30 0:41:6,26.9,99.9
2020-6-30 0:42:6,26.9,99.9
2020-6-30 0:43:6,27,99.9
2020-6-30 0:44:6,27,99.9
2020-6-30 0:45:6,27.1,99.9
2020-6-30 0:46:6,27,99.9
2020-6-30 0:47:6,27,99.9
2020-6-30 0:48:6,26.8,99.9
2020-6-30 0:49:6,26.7,99.9
2020-6-30 0:50:6,26.8,99.9
2020-6-30 0:51:6,26.9,99.9
2020-6-30 0:52:6,26.9,99.9
2020-6-30 0:53:6,27,99.9
2020-6-30 0:54:6,27.1,99.9
2020-6-30 0:55:6,27.1,99.9
2020-6-30 0:56:6,27,99.9
2020-6-30 0:57:6,26.9,99.9
2020-6-30 0:58:7,26.7,99.9
2020-6-30 0:59:6,26.7,99.9
2020-6-30 1:0:6,26.7,99.9
2020-6-30 1:1:6,26.8,99.9
2020-6-30 1:2:6,26.9,99.9
2020-6-30 1:3:6,26.9,99.9
2020-6-30 1:4:6,27,99.9
2020-6-30 1:5:6,27,99.9
2020-6-30 1:6:6,27.1,99.9
2020-6-30 1:7:6,27,99.9
2020-6-30 1:8:6,26.9,99.9
2020-6-30 1:9:6,26.9,99.9
2020-6-30 1:10:6,26.9,99.9
2020-6-30 1:11:6,26.9,99.9
2020-6-30 1:12:6,27,99.9
2020-6-30 1:13:7,27,99.9
2020-6-30 1:14:6,27,99.9
2020-6-30 1:15:6,26.9,99.9
2020-6-30 1:16:6,26.8,99.9
2020-6-30 1:17:6,26.8,99.9
2020-6-30 1:18:7,26.9,99.9
2020-6-30 1:19:6,26.8,99.9
2020-6-30 1:20:6,26.9,99.9
2020-6-30 1:21:6,27,99.9
2020-6-30 1:22:6,27,99.9
2020-6-30 1:23:7,26.8,99.9
2020-6-30 1:24:6,26.8,99.9
2020-6-30 1:25:6,26.7,99.9
2020-6-30 1:26:6,26.7,99.9
2020-6-30 1:27:7,26.9,99.9
2020-6-30 1:28:7,26.9,99.9
2020-6-30 1:29:7,26.9,99.9
2020-6-30 1:30:7,27,99.9
2020-6-30 1:31:7,27.1,99.9
2020-6-30 1:32:7,27,99.9
2020-6-30 1:33:7,26.9,99.9
2020-6-30 1:34:7,26.9,99.9
2020-6-30 1:35:7,26.7,99.9
2020-6-30 1:36:7,26.7,99.9
2020-6-30 1:37:7,26.8,99.9
2020-6-30 1:38:7,26.9,99.9
2020-6-30 1:39:7,26.9,99.9
2020-6-30 1:40:7,26.9,99.9
2020-6-30 1:41:7,27,99.9
2020-6-30 1:42:7,27.1,99.9
2020-6-30 1:43:7,27,99.9
2020-6-30 1:44:7,26.9,99.9
2020-6-30 1:45:7,26.8,99.9
2020-6-30 1:46:7,26.7,99.9
2020-6-30 1:47:7,26.7,99.9
2020-6-30 1:48:7,26.8,99.9
